geoid,geoid20,year,tot_units_count,li_units_count
1400000US06037551501,6037551501,2015,0,0
1400000US06037551502,6037551502,2015,0,0
1400000US06037551700,6037551700,2015,0,0
1400000US06037551801,6037551801,2015,0,0
1400000US06037551802,6037551802,2015,0,0
1400000US06037551900,6037551900,2015,0,0
1400000US06037552001,6037552001,2015,0,0
1400000US06037552002,6037552002,2015,0,0
1400000US06037552100,6037552100,2015,490,484
1400000US06037552200,6037552200,2015,0,0
1400000US06037552301,6037552301,2015,0,0
1400000US06037552302,6037552302,2015,0,0
1400000US06037552400,6037552400,2015,0,0
1400000US06037552601,6037552601,2015,0,0
1400000US06037552602,6037552602,2015,0,0
1400000US06037552700,6037552700,2015,0,0
1400000US06037552800,6037552800,2015,0,0
1400000US06037552900,6037552900,2015,0,0
1400000US06037553000,6037553000,2015,0,0
1400000US06037553100,6037553100,2015,0,0
1400000US06037553201,6037553201,2015,0,0
1400000US06037553202,6037553202,2015,0,0
1400000US06037553300,6037553300,2015,0,0
1400000US06037553400,6037553400,2015,0,0
1400000US06037553502,6037553502,2015,0,0
1400000US06037553503,6037553503,2015,0,0
1400000US06037553504,6037553504,2015,0,0
1400000US06037553601,6037553601,2015,0,0
1400000US06037553602,6037553602,2015,306,62
1400000US06037553701,6037553701,2015,0,0
1400000US06037553702,6037553702,2015,0,0
1400000US06037553801,6037553801,2015,0,0
1400000US06037553802,6037553802,2015,0,0
1400000US06037553901,6037553901,2015,0,0
1400000US06037553902,6037553902,2015,0,0
1400000US06037554001,6037554001,2015,0,0
1400000US06037554002,6037554002,2015,0,0
1400000US06037554101,6037554101,2015,0,0
1400000US06037554105,6037554105,2015,180,178
1400000US06037554106,6037554106,2015,0,0
1400000US06037554201,6037554201,2015,0,0
1400000US06037554203,6037554203,2015,0,0
1400000US06037554204,6037554204,2015,0,0
1400000US06037554301,6037554301,2015,0,0
1400000US06037554302,6037554302,2015,0,0
1400000US06037554403,6037554403,2015,0,0
1400000US06037554404,6037554404,2015,0,0
1400000US06037554405,6037554405,2015,50,20
1400000US06037554406,6037554406,2015,100,54
1400000US06037554511,6037554511,2015,0,0
1400000US06037554512,6037554512,2015,0,0
1400000US06037554513,6037554513,2015,0,0
1400000US06037554514,6037554514,2015,0,0
1400000US06037554515,6037554515,2015,0,0
1400000US06037554516,6037554516,2015,0,0
1400000US06037554517,6037554517,2015,0,0
1400000US06037554518,6037554518,2015,0,0
1400000US06037554519,6037554519,2015,0,0
1400000US06037554521,6037554521,2015,0,0
1400000US06037554522,6037554522,2015,0,0
1400000US06037554600,6037554600,2015,0,0
1400000US06037554700,6037554700,2015,0,0
1400000US06037554801,6037554801,2015,0,0
1400000US06037554802,6037554802,2015,0,0
1400000US06037554900,6037554900,2015,0,0
1400000US06037555001,6037555001,2015,0,0
1400000US06037555002,6037555002,2015,0,0
1400000US06037555105,6037555105,2015,0,0
1400000US06037555106,6037555106,2015,264,211
1400000US06037555107,6037555107,2015,0,0
1400000US06037555202,6037555202,2015,0,0
1400000US06037555211,6037555211,2015,0,0
1400000US06037555212,6037555212,2015,0,0
1400000US06037555300,6037555300,2015,0,0
1400000US06037570001,6037570001,2015,0,0
1400000US06037570002,6037570002,2015,0,0
1400000US06037570003,6037570003,2015,0,0
1400000US06037570100,6037570100,2015,0,0
1400000US06037570202,6037570202,2015,0,0
1400000US06037570203,6037570203,2015,0,0
1400000US06037570204,6037570204,2015,61,60
1400000US06037570303,6037570303,2015,0,0
1400000US06037570304,6037570304,2015,0,0
1400000US06037570305,6037570305,2015,34,33
1400000US06037570306,6037570306,2015,0,0
1400000US06037570402,6037570402,2015,0,0
1400000US06037570403,6037570403,2015,0,0
1400000US06037570404,6037570404,2015,0,0
1400000US06037570502,6037570502,2015,0,0
1400000US06037570503,6037570503,2015,0,0
1400000US06037570504,6037570504,2015,0,0
1400000US06037570601,6037570601,2015,0,0
1400000US06037570602,6037570602,2015,0,0
1400000US06037570603,6037570603,2015,528,526
1400000US06037570701,6037570701,2015,0,0
1400000US06037570703,6037570703,2015,0,0
1400000US06037570800,6037570800,2015,0,0
1400000US06037570901,6037570901,2015,0,0
1400000US06037570902,6037570902,2015,0,0
1400000US06037571000,6037571000,2015,0,0
1400000US06037571101,6037571101,2015,0,0
1400000US06037571102,6037571102,2015,0,0
1400000US06037571201,6037571201,2015,0,0
1400000US06037571202,6037571202,2015,0,0
1400000US06037571300,6037571300,2015,0,0
1400000US06037571400,6037571400,2015,0,0
1400000US06037571502,6037571502,2015,0,0
1400000US06037571504,6037571504,2015,0,0
1400000US06037571505,6037571505,2015,0,0
1400000US06037571600,6037571600,2015,0,0
1400000US06037571701,6037571701,2015,96,94
1400000US06037571703,6037571703,2015,0,0
1400000US06037571704,6037571704,2015,0,0
1400000US06037571800,6037571800,2015,0,0
1400000US06037571900,6037571900,2015,0,0
1400000US06037572001,6037572001,2015,0,0
1400000US06037572201,6037572201,2015,24,24
1400000US06037572202,6037572202,2015,0,0
1400000US06037572301,6037572301,2015,0,0
1400000US06037572500,6037572500,2015,410,406
1400000US06037572600,6037572600,2015,0,0
1400000US06037572700,6037572700,2015,0,0
1400000US06037573002,6037573002,2015,0,0
1400000US06037573003,6037573003,2015,0,0
1400000US06037573004,6037573004,2015,0,0
1400000US06037573101,6037573101,2015,46,36
1400000US06037573102,6037573102,2015,0,0
1400000US06037573201,6037573201,2015,0,0
1400000US06037573202,6037573202,2015,82,40
1400000US06037573300,6037573300,2015,0,0
1400000US06037573401,6037573401,2015,0,0
1400000US06037573402,6037573402,2015,152,149
1400000US06037573403,6037573403,2015,0,0
1400000US06037573601,6037573601,2015,0,0
1400000US06037573700,6037573700,2015,0,0
1400000US06037573800,6037573800,2015,0,0
1400000US06037573902,6037573902,2015,0,0
1400000US06037574000,6037574000,2015,0,0
1400000US06037574100,6037574100,2015,0,0
1400000US06037574201,6037574201,2015,0,0
1400000US06037574202,6037574202,2015,0,0
1400000US06037574300,6037574300,2015,0,0
1400000US06037574400,6037574400,2015,0,0
1400000US06037574500,6037574500,2015,0,0
1400000US06037574602,6037574602,2015,0,0
1400000US06037574800,6037574800,2015,0,0
1400000US06037574901,6037574901,2015,0,0
1400000US06037574902,6037574902,2015,0,0
1400000US06037575001,6037575001,2015,0,0
1400000US06037575002,6037575002,2015,0,0
1400000US06037575101,6037575101,2015,0,0
1400000US06037575102,6037575102,2015,0,0
1400000US06037575103,6037575103,2015,78,78
1400000US06037575201,6037575201,2015,140,139
1400000US06037575202,6037575202,2015,0,0
1400000US06037575300,6037575300,2015,75,74
1400000US06037575401,6037575401,2015,42,41
1400000US06037575402,6037575402,2015,44,44
1400000US06037575801,6037575801,2015,0,0
1400000US06037575802,6037575802,2015,0,0
1400000US06037575803,6037575803,2015,200,198
1400000US06037575901,6037575901,2015,64,63
1400000US06037575902,6037575902,2015,338,224
1400000US06037576001,6037576001,2015,0,0
1400000US06037576200,6037576200,2015,117,115
1400000US06037576301,6037576301,2015,225,223
1400000US06037576302,6037576302,2015,0,0
1400000US06037576401,6037576401,2015,321,307
1400000US06037576402,6037576402,2015,0,0
1400000US06037576403,6037576403,2015,0,0
1400000US06037576501,6037576501,2015,0,0
1400000US06037576502,6037576502,2015,0,0
1400000US06037576503,6037576503,2015,0,0
1400000US06037576601,6037576601,2015,0,0
1400000US06037576602,6037576602,2015,0,0
1400000US06037576700,6037576700,2015,0,0
1400000US06037576801,6037576801,2015,0,0
1400000US06037576802,6037576802,2015,0,0
1400000US06037576901,6037576901,2015,0,0
1400000US06037576903,6037576903,2015,59,57
1400000US06037576904,6037576904,2015,0,0
1400000US06037577000,6037577000,2015,0,0
1400000US06037577100,6037577100,2015,0,0
1400000US06037577200,6037577200,2015,0,0
1400000US06037577300,6037577300,2015,0,0
1400000US06037577400,6037577400,2015,0,0
1400000US06037577501,6037577501,2015,0,0
1400000US06037577504,6037577504,2015,0,0
1400000US06037577602,6037577602,2015,0,0
1400000US06037577604,6037577604,2015,0,0
1400000US06037577605,6037577605,2015,0,0
1400000US06037577606,6037577606,2015,0,0
1400000US06037577700,6037577700,2015,0,0
1400000US06037577800,6037577800,2015,0,0
1400000US06037577900,6037577900,2015,0,0
1400000US06037578000,6037578000,2015,562,556
1400000US06037578100,6037578100,2015,0,0
1400000US06037599000,6037599000,2015,0,0
1400000US06037599100,6037599100,2015,0,0
1400000US06037600100,6037600100,2015,30,30
1400000US06037600201,6037600201,2015,0,0
1400000US06037600202,6037600202,2015,103,101
1400000US06037600302,6037600302,2015,0,0
1400000US06037600303,6037600303,2015,0,0
1400000US06037600304,6037600304,2015,0,0
1400000US06037600400,6037600400,2015,0,0
1400000US06037600501,6037600501,2015,0,0
1400000US06037600601,6037600601,2015,0,0
1400000US06037600602,6037600602,2015,0,0
1400000US06037600702,6037600702,2015,0,0
1400000US06037600703,6037600703,2015,0,0
1400000US06037600704,6037600704,2015,0,0
1400000US06037600801,6037600801,2015,0,0
1400000US06037600802,6037600802,2015,0,0
1400000US06037600902,6037600902,2015,49,49
1400000US06037600911,6037600911,2015,0,0
1400000US06037600912,6037600912,2015,0,0
1400000US06037601001,6037601001,2015,303,301
1400000US06037601002,6037601002,2015,20,19
1400000US06037601100,6037601100,2015,91,72
1400000US06037601202,6037601202,2015,0,0
1400000US06037601211,6037601211,2015,107,104
1400000US06037601212,6037601212,2015,0,0
1400000US06037601301,6037601301,2015,0,0
1400000US06037601302,6037601302,2015,0,0
1400000US06037601303,6037601303,2015,93,92
1400000US06037601401,6037601401,2015,341,339
1400000US06037601402,6037601402,2015,0,0
1400000US06037601501,6037601501,2015,0,0
1400000US06037601502,6037601502,2015,0,0
1400000US06037601600,6037601600,2015,0,0
1400000US06037601700,6037601700,2015,21,21
1400000US06037601801,6037601801,2015,0,0
1400000US06037601802,6037601802,2015,0,0
1400000US06037601900,6037601900,2015,0,0
1400000US06037602002,6037602002,2015,0,0
1400000US06037602003,6037602003,2015,0,0
1400000US06037602103,6037602103,2015,0,0
1400000US06037602104,6037602104,2015,0,0
1400000US06037602105,6037602105,2015,0,0
1400000US06037602106,6037602106,2015,0,0
1400000US06037602201,6037602201,2015,0,0
1400000US06037602202,6037602202,2015,0,0
1400000US06037602301,6037602301,2015,0,0
1400000US06037602302,6037602302,2015,0,0
1400000US06037602402,6037602402,2015,0,0
1400000US06037602403,6037602403,2015,0,0
1400000US06037602404,6037602404,2015,0,0
1400000US06037602504,6037602504,2015,0,0
1400000US06037602505,6037602505,2015,0,0
1400000US06037602506,6037602506,2015,0,0
1400000US06037602507,6037602507,2015,0,0
1400000US06037602510,6037602510,2015,0,0
1400000US06037602511,6037602511,2015,0,0
1400000US06037602512,6037602512,2015,0,0
1400000US06037602513,6037602513,2015,0,0
1400000US06037602601,6037602601,2015,0,0
1400000US06037602602,6037602602,2015,0,0
1400000US06037602700,6037602700,2015,0,0
1400000US06037602801,6037602801,2015,123,122
1400000US06037602802,6037602802,2015,0,0
1400000US06037602900,6037602900,2015,0,0
1400000US06037603004,6037603004,2015,0,0
1400000US06037603005,6037603005,2015,0,0
1400000US06037603006,6037603006,2015,0,0
1400000US06037603007,6037603007,2015,0,0
1400000US06037603008,6037603008,2015,0,0
1400000US06037603101,6037603101,2015,0,0
1400000US06037603102,6037603102,2015,0,0
1400000US06037603200,6037603200,2015,90,89
1400000US06037603301,6037603301,2015,0,0
1400000US06037603302,6037603302,2015,0,0
1400000US06037603400,6037603400,2015,0,0
1400000US06037603500,6037603500,2015,0,0
1400000US06037603600,6037603600,2015,0,0
1400000US06037603702,6037603702,2015,0,0
1400000US06037603703,6037603703,2015,0,0
1400000US06037603705,6037603705,2015,0,0
1400000US06037603706,6037603706,2015,0,0
1400000US06037603801,6037603801,2015,0,0
1400000US06037603802,6037603802,2015,0,0
1400000US06037603901,6037603901,2015,0,0
1400000US06037603902,6037603902,2015,0,0
1400000US06037604001,6037604001,2015,0,0
1400000US06037604002,6037604002,2015,0,0
1400000US06037604101,6037604101,2015,0,0
1400000US06037604102,6037604102,2015,0,0
1400000US06037604200,6037604200,2015,0,0
1400000US06037609900,6037609900,2015,0,0
1400000US06037620001,6037620001,2015,0,0
1400000US06037620002,6037620002,2015,0,0
1400000US06037620101,6037620101,2015,0,0
1400000US06037620102,6037620102,2015,0,0
1400000US06037620201,6037620201,2015,0,0
1400000US06037620301,6037620301,2015,0,0
1400000US06037620303,6037620303,2015,0,0
1400000US06037620305,6037620305,2015,0,0
1400000US06037620400,6037620400,2015,0,0
1400000US06037620501,6037620501,2015,0,0
1400000US06037620521,6037620521,2015,0,0
1400000US06037620522,6037620522,2015,0,0
1400000US06037620601,6037620601,2015,0,0
1400000US06037620602,6037620602,2015,0,0
1400000US06037620701,6037620701,2015,0,0
1400000US06037620703,6037620703,2015,0,0
1400000US06037620704,6037620704,2015,0,0
1400000US06037620801,6037620801,2015,0,0
1400000US06037620802,6037620802,2015,0,0
1400000US06037620901,6037620901,2015,0,0
1400000US06037620904,6037620904,2015,0,0
1400000US06037621001,6037621001,2015,0,0
1400000US06037621005,6037621005,2015,0,0
1400000US06037621102,6037621102,2015,0,0
1400000US06037621104,6037621104,2015,0,0
1400000US06037621201,6037621201,2015,0,0
1400000US06037621204,6037621204,2015,136,133
1400000US06037621301,6037621301,2015,0,0
1400000US06037621324,6037621324,2015,0,0
1400000US06037621326,6037621326,2015,0,0
1400000US06037621400,6037621400,2015,0,0
1400000US06037650001,6037650001,2015,0,0
1400000US06037650003,6037650003,2015,0,0
1400000US06037650004,6037650004,2015,0,0
1400000US06037650101,6037650101,2015,0,0
1400000US06037650102,6037650102,2015,0,0
1400000US06037650200,6037650200,2015,0,0
1400000US06037650300,6037650300,2015,187,187
1400000US06037650401,6037650401,2015,0,0
1400000US06037650501,6037650501,2015,0,0
1400000US06037650502,6037650502,2015,0,0
1400000US06037650603,6037650603,2015,0,0
1400000US06037650604,6037650604,2015,180,178
1400000US06037650605,6037650605,2015,0,0
1400000US06037650606,6037650606,2015,0,0
1400000US06037650607,6037650607,2015,0,0
1400000US06037650701,6037650701,2015,0,0
1400000US06037650702,6037650702,2015,0,0
1400000US06037650801,6037650801,2015,0,0
1400000US06037650802,6037650802,2015,0,0
1400000US06037650901,6037650901,2015,157,65
1400000US06037650903,6037650903,2015,0,0
1400000US06037650904,6037650904,2015,0,0
1400000US06037651001,6037651001,2015,0,0
1400000US06037651002,6037651002,2015,0,0
1400000US06037651101,6037651101,2015,0,0
1400000US06037651102,6037651102,2015,0,0
1400000US06037651201,6037651201,2015,0,0
1400000US06037651221,6037651221,2015,0,0
1400000US06037651222,6037651222,2015,0,0
1400000US06037651302,6037651302,2015,0,0
1400000US06037651304,6037651304,2015,0,0
1400000US06037651401,6037651401,2015,0,0
1400000US06037651402,6037651402,2015,0,0
1400000US06037670001,6037670001,2015,0,0
1400000US06037670002,6037670002,2015,0,0
1400000US06037670003,6037670003,2015,0,0
1400000US06037670101,6037670101,2015,0,0
1400000US06037670102,6037670102,2015,0,0
1400000US06037670201,6037670201,2015,0,0
1400000US06037670202,6037670202,2015,0,0
1400000US06037670324,6037670324,2015,0,0
1400000US06037670326,6037670326,2015,0,0
1400000US06037670328,6037670328,2015,0,0
1400000US06037670405,6037670405,2015,34,33
1400000US06037670406,6037670406,2015,0,0
1400000US06037670407,6037670407,2015,0,0
1400000US06037670413,6037670413,2015,0,0
1400000US06037670416,6037670416,2015,0,0
1400000US06037670417,6037670417,2015,0,0
1400000US06037670418,6037670418,2015,0,0
1400000US06037670500,6037670500,2015,0,0
1400000US06037670603,6037670603,2015,0,0
1400000US06037670604,6037670604,2015,0,0
1400000US06037670701,6037670701,2015,0,0
1400000US06037670702,6037670702,2015,0,0
1400000US06037700101,6037700101,2015,154,153
1400000US06037700102,6037700102,2015,59,58
1400000US06037700200,6037700200,2015,151,149
1400000US06037700300,6037700300,2015,0,0
1400000US06037700400,6037700400,2015,0,0
1400000US06037700501,6037700501,2015,0,0
1400000US06037700502,6037700502,2015,40,39
1400000US06037700600,6037700600,2015,0,0
1400000US06037700700,6037700700,2015,0,0
1400000US06037700801,6037700801,2015,0,0
1400000US06037700802,6037700802,2015,0,0
1400000US06037700901,6037700901,2015,0,0
1400000US06037700902,6037700902,2015,0,0
1400000US06037701000,6037701000,2015,0,0
1400000US06037701201,6037701201,2015,0,0
1400000US06037701202,6037701202,2015,0,0
1400000US06037701302,6037701302,2015,0,0
1400000US06037701304,6037701304,2015,0,0
1400000US06037701402,6037701402,2015,32,32
1400000US06037701501,6037701501,2015,0,0
1400000US06037701502,6037701502,2015,0,0
1400000US06037701601,6037701601,2015,0,0
1400000US06037701602,6037701602,2015,91,89
1400000US06037701701,6037701701,2015,40,38
1400000US06037701702,6037701702,2015,78,77
1400000US06037701801,6037701801,2015,135,133
1400000US06037701802,6037701802,2015,72,66
1400000US06037701902,6037701902,2015,320,313
1400000US06037702002,6037702002,2015,95,94
1400000US06037702102,6037702102,2015,0,0
1400000US06037702201,6037702201,2015,0,0
1400000US06037702202,6037702202,2015,45,45
1400000US06037702300,6037702300,2015,33,33
1400000US06037702400,6037702400,2015,0,0
1400000US06037702501,6037702501,2015,0,0
1400000US06037702502,6037702502,2015,0,0
1400000US06037702600,6037702600,2015,0,0
1400000US06037702700,6037702700,2015,0,0
1400000US06037702801,6037702801,2015,32,20
1400000US06037702802,6037702802,2015,0,0
1400000US06037702803,6037702803,2015,0,0
1400000US06037702900,6037702900,2015,0,0
1400000US06037703002,6037703002,2015,0,0
1400000US06037703003,6037703003,2015,0,0
1400000US06037703100,6037703100,2015,0,0
1400000US06037703200,6037703200,2015,0,0
1400000US06037800101,6037800101,2015,0,0
1400000US06037800103,6037800103,2015,0,0
1400000US06037800104,6037800104,2015,0,0
1400000US06037800202,6037800202,2015,0,0
1400000US06037800204,6037800204,2015,75,74
1400000US06037800205,6037800205,2015,0,0
1400000US06037800206,6037800206,2015,0,0
1400000US06037800324,6037800324,2015,0,0
1400000US06037800325,6037800325,2015,0,0
1400000US06037800328,6037800328,2015,0,0
1400000US06037800333,6037800333,2015,0,0
1400000US06037800334,6037800334,2015,0,0
1400000US06037800335,6037800335,2015,0,0
1400000US06037800336,6037800336,2015,0,0
1400000US06037800337,6037800337,2015,0,0
1400000US06037800338,6037800338,2015,0,0
1400000US06037800406,6037800406,2015,0,0
1400000US06037800410,6037800410,2015,0,0
1400000US06037800411,6037800411,2015,0,0
1400000US06037800412,6037800412,2015,0,0
1400000US06037800504,6037800504,2015,0,0
1400000US06037800506,6037800506,2015,0,0
1400000US06037900102,6037900102,2015,0,0
1400000US06037900103,6037900103,2015,0,0
1400000US06037900104,6037900104,2015,0,0
1400000US06037900301,6037900301,2015,0,0
1400000US06037900501,6037900501,2015,0,0
1400000US06037900504,6037900504,2015,0,0
1400000US06037900505,6037900505,2015,200,199
1400000US06037900506,6037900506,2015,0,0
1400000US06037900508,6037900508,2015,0,0
1400000US06037900509,6037900509,2015,0,0
1400000US06037900510,6037900510,2015,0,0
1400000US06037900602,6037900602,2015,91,90
1400000US06037900606,6037900606,2015,0,0
1400000US06037900607,6037900607,2015,0,0
1400000US06037900608,6037900608,2015,0,0
1400000US06037900609,6037900609,2015,0,0
1400000US06037900610,6037900610,2015,0,0
1400000US06037900611,6037900611,2015,0,0
1400000US06037900701,6037900701,2015,100,99
1400000US06037900703,6037900703,2015,272,267
1400000US06037900704,6037900704,2015,417,416
1400000US06037900705,6037900705,2015,0,0
1400000US06037900804,6037900804,2015,0,0
1400000US06037900805,6037900805,2015,0,0
1400000US06037900806,6037900806,2015,754,745
1400000US06037900807,6037900807,2015,0,0
1400000US06037900808,6037900808,2015,0,0
1400000US06037900901,6037900901,2015,0,0
1400000US06037900902,6037900902,2015,0,0
1400000US06037901003,6037901003,2015,0,0
1400000US06037901007,6037901007,2015,0,0
1400000US06037901008,6037901008,2015,0,0
1400000US06037901009,6037901009,2015,154,153
1400000US06037901010,6037901010,2015,61,60
1400000US06037901011,6037901011,2015,0,0
1400000US06037901012,6037901012,2015,0,0
1400000US06037901013,6037901013,2015,0,0
1400000US06037901014,6037901014,2015,0,0
1400000US06037901101,6037901101,2015,0,0
1400000US06037901102,6037901102,2015,0,0
1400000US06037901209,6037901209,2015,0,0
1400000US06037901210,6037901210,2015,0,0
1400000US06037901214,6037901214,2015,0,0
1400000US06037901215,6037901215,2015,0,0
1400000US06037901216,6037901216,2015,0,0
1400000US06037901217,6037901217,2015,0,0
1400000US06037901218,6037901218,2015,0,0
1400000US06037901300,6037901300,2015,0,0
1400000US06037910002,6037910002,2015,0,0
1400000US06037910210,6037910210,2015,0,0
1400000US06037910211,6037910211,2015,0,0
1400000US06037910212,6037910212,2015,0,0
1400000US06037910213,6037910213,2015,0,0
1400000US06037910214,6037910214,2015,0,0
1400000US06037910215,6037910215,2015,0,0
1400000US06037910216,6037910216,2015,0,0
1400000US06037910217,6037910217,2015,0,0
1400000US06037910218,6037910218,2015,156,154
1400000US06037910301,6037910301,2015,0,0
1400000US06037910302,6037910302,2015,0,0
1400000US06037910401,6037910401,2015,80,79
1400000US06037910404,6037910404,2015,0,0
1400000US06037910405,6037910405,2015,0,0
1400000US06037910501,6037910501,2015,308,304
1400000US06037910502,6037910502,2015,62,61
1400000US06037910504,6037910504,2015,0,0
1400000US06037910505,6037910505,2015,0,0
1400000US06037910601,6037910601,2015,0,0
1400000US06037910602,6037910602,2015,81,80
1400000US06037910605,6037910605,2015,0,0
1400000US06037910606,6037910606,2015,0,0
1400000US06037910607,6037910607,2015,144,142
1400000US06037910608,6037910608,2015,0,0
1400000US06037910706,6037910706,2015,0,0
1400000US06037910707,6037910707,2015,304,304
1400000US06037910709,6037910709,2015,0,0
1400000US06037910712,6037910712,2015,0,0
1400000US06037910713,6037910713,2015,0,0
1400000US06037910714,6037910714,2015,0,0
1400000US06037910715,6037910715,2015,0,0
1400000US06037910716,6037910716,2015,0,0
1400000US06037910717,6037910717,2015,0,0
1400000US06037910718,6037910718,2015,0,0
1400000US06037910719,6037910719,2015,0,0
1400000US06037910720,6037910720,2015,200,198
1400000US06037910721,6037910721,2015,0,0
1400000US06037910804,6037910804,2015,0,0
1400000US06037910807,6037910807,2015,0,0
1400000US06037910808,6037910808,2015,0,0
1400000US06037910809,6037910809,2015,0,0
1400000US06037910810,6037910810,2015,0,0
1400000US06037910814,6037910814,2015,0,0
1400000US06037910815,6037910815,2015,0,0
1400000US06037911001,6037911001,2015,0,0
1400000US06037911100,6037911100,2015,48,47
1400000US06037920013,6037920013,2015,0,0
1400000US06037920015,6037920015,2015,0,0
1400000US06037920016,6037920016,2015,0,0
1400000US06037920017,6037920017,2015,0,0
1400000US06037920018,6037920018,2015,0,0
1400000US06037920020,6037920020,2015,0,0
1400000US06037920028,6037920028,2015,0,0
1400000US06037920029,6037920029,2015,0,0
1400000US06037920030,6037920030,2015,0,0
1400000US06037920031,6037920031,2015,0,0
1400000US06037920034,6037920034,2015,0,0
1400000US06037920035,6037920035,2015,0,0
1400000US06037920038,6037920038,2015,0,0
1400000US06037920039,6037920039,2015,0,0
1400000US06037920040,6037920040,2015,0,0
1400000US06037920041,6037920041,2015,0,0
1400000US06037920042,6037920042,2015,200,198
1400000US06037920043,6037920043,2015,0,0
1400000US06037920044,6037920044,2015,0,0
1400000US06037920045,6037920045,2015,0,0
1400000US06037920046,6037920046,2015,0,0
1400000US06037920047,6037920047,2015,0,0
1400000US06037920048,6037920048,2015,0,0
1400000US06037920049,6037920049,2015,0,0
1400000US06037920050,6037920050,2015,0,0
1400000US06037920102,6037920102,2015,150,149
1400000US06037920104,6037920104,2015,0,0
1400000US06037920106,6037920106,2015,0,0
1400000US06037920109,6037920109,2015,0,0
1400000US06037920110,6037920110,2015,0,0
1400000US06037920111,6037920111,2015,0,0
1400000US06037920112,6037920112,2015,264,264
1400000US06037920114,6037920114,2015,0,0
1400000US06037920115,6037920115,2015,0,0
1400000US06037920116,6037920116,2015,0,0
1400000US06037920118,6037920118,2015,0,0
1400000US06037920119,6037920119,2015,0,0
1400000US06037920120,6037920120,2015,0,0
1400000US06037920121,6037920121,2015,0,0
1400000US06037920200,6037920200,2015,0,0
1400000US06037920303,6037920303,2015,0,0
1400000US06037920312,6037920312,2015,66,66
1400000US06037920313,6037920313,2015,0,0
1400000US06037920314,6037920314,2015,0,0
1400000US06037920322,6037920322,2015,0,0
1400000US06037920326,6037920326,2015,0,0
1400000US06037920328,6037920328,2015,0,0
1400000US06037920329,6037920329,2015,0,0
1400000US06037920330,6037920330,2015,0,0
1400000US06037920331,6037920331,2015,0,0
1400000US06037920332,6037920332,2015,0,0
1400000US06037920334,6037920334,2015,0,0
1400000US06037920338,6037920338,2015,0,0
1400000US06037920339,6037920339,2015,0,0
1400000US06037920340,6037920340,2015,0,0
1400000US06037920341,6037920341,2015,0,0
1400000US06037920342,6037920342,2015,0,0
1400000US06037920343,6037920343,2015,0,0
1400000US06037930400,6037930400,2015,0,0
1400000US06037980001,6037980001,2015,0,0
1400000US06037980002,6037980002,2015,0,0
1400000US06037980003,6037980003,2015,0,0
1400000US06037980004,6037980004,2015,0,0
1400000US06037980005,6037980005,2015,0,0
1400000US06037980006,6037980006,2015,0,0
1400000US06037980007,6037980007,2015,0,0
1400000US06037980008,6037980008,2015,0,0
1400000US06037980009,6037980009,2015,0,0
1400000US06037980010,6037980010,2015,27,27
1400000US06037980011,6037980011,2015,0,0
1400000US06037980012,6037980012,2015,0,0
1400000US06037980013,6037980013,2015,0,0
1400000US06037980014,6037980014,2015,0,0
1400000US06037980015,6037980015,2015,74,73
1400000US06037980016,6037980016,2015,45,44
1400000US06037980017,6037980017,2015,40,40
1400000US06037980018,6037980018,2015,0,0
1400000US06037980019,6037980019,2015,0,0
1400000US06037980020,6037980020,2015,0,0
1400000US06037980021,6037980021,2015,0,0
1400000US06037980022,6037980022,2015,0,0
1400000US06037980023,6037980023,2015,0,0
1400000US06037980024,6037980024,2015,0,0
1400000US06037980025,6037980025,2015,0,0
1400000US06037980026,6037980026,2015,0,0
1400000US06037980028,6037980028,2015,0,0
1400000US06037980030,6037980030,2015,0,0
1400000US06037980031,6037980031,2015,0,0
1400000US06037980033,6037980033,2015,0,0
1400000US06037980034,6037980034,2015,0,0
1400000US06037980035,6037980035,2015,0,0
1400000US06037980036,6037980036,2015,0,0
1400000US06037980037,6037980037,2015,0,0
1400000US06037980038,6037980038,2015,0,0
1400000US06037980039,6037980039,2015,0,0
1400000US06037101110,6037101110,2014,0,0
1400000US06037101122,6037101122,2014,0,0
1400000US06037101220,6037101220,2014,0,0
1400000US06037101221,6037101221,2014,0,0
1400000US06037101222,6037101222,2014,0,0
1400000US06037101300,6037101300,2014,0,0
1400000US06037101400,6037101400,2014,46,45
1400000US06037102103,6037102103,2014,0,0
1400000US06037102104,6037102104,2014,0,0
1400000US06037102105,6037102105,2014,0,0
1400000US06037102107,6037102107,2014,0,0
1400000US06037103101,6037103101,2014,0,0
1400000US06037103102,6037103102,2014,82,81
1400000US06037103201,6037103201,2014,0,0
1400000US06037103202,6037103202,2014,0,0
1400000US06037103300,6037103300,2014,0,0
1400000US06037103401,6037103401,2014,0,0
1400000US06037103402,6037103402,2014,0,0
1400000US06037104103,6037104103,2014,0,0
1400000US06037104105,6037104105,2014,480,475
1400000US06037104108,6037104108,2014,49,48
1400000US06037104124,6037104124,2014,0,0
1400000US06037104201,6037104201,2014,0,0
1400000US06037104203,6037104203,2014,0,0
1400000US06037104204,6037104204,2014,0,0
1400000US06037104310,6037104310,2014,0,0
1400000US06037104321,6037104321,2014,0,0
1400000US06037104322,6037104322,2014,0,0
1400000US06037104401,6037104401,2014,0,0
1400000US06037104403,6037104403,2014,0,0
1400000US06037104404,6037104404,2014,0,0
1400000US06037104500,6037104500,2014,0,0
